ObjectId,Country,Unit,Measure,Amount,Year
20295,World,Millimeters,Bay Bengal,76.87,2010
20296,World,Millimeters,Gulf Mexico,1.16,2010
20297,World,Millimeters,Indian Ocean,43.72,2010
20298,World,Millimeters,Indonesian,70.18,2010
20299,World,Millimeters,Mediterranean,-4.57,2010
20300,World,Millimeters,Nino,5.57,2010
20301,World,Millimeters,North Atlantic,-42.49,2010
20302,World,Millimeters,North Pacific,-5.69,2010
20303,World,Millimeters,North Sea,-24.61,2010
20304,World,Millimeters,Pacific Ocean,21.46,2010
20305,World,Millimeters,Persian Gulf,50.53,2010
20306,World,Millimeters,Sea Japan,5.1,2010
20307,World,Millimeters,Sea Okhotsk,11.82,2010
20308,World,Millimeters,South China,16.49,2010
20309,World,Millimeters,Southern Ocean,36.86,2010
20310,World,Millimeters,Tropics,32.45,2010
20311,World,Millimeters,World,25.04,2010
20312,World,Millimeters,Adriatic Sea,26.63,2010
20313,World,Millimeters,Bering Sea,-26.98,2010
20314,World,Millimeters,Caribbean Sea,15.54,2010
20315,World,Millimeters,Yellow Sea,-14.44,2010
20316,World,Millimeters,Adriatic Sea,0.09,2010
20317,World,Millimeters,Persian Gulf,37.63,2010
20318,World,Millimeters,Andaman Sea,123.41,2010
20319,World,Millimeters,Arabian Sea,103.59,2010
20320,World,Millimeters,Atlantic Ocean,16.55,2010
20321,World,Millimeters,Bay Bengal,90.04,2010
20322,World,Millimeters,Bering Sea,-25.78,2010
20323,World,Millimeters,Caribbean Sea,3.32,2010
20324,World,Millimeters,Gulf Mexico,-22.2,2010
20325,World,Millimeters,Indian Ocean,38.88,2010
20326,World,Millimeters,Indonesian,63.21,2010
20327,World,Millimeters,Mediterranean,-25.22,2010
20328,World,Millimeters,Nino,1.46,2010
20329,World,Millimeters,North Atlantic,-34.71,2010
20330,World,Millimeters,North Pacific,-8.73,2010
20331,World,Millimeters,Pacific Ocean,19.1,2010
20332,World,Millimeters,Sea Japan,-30.47,2010
20333,World,Millimeters,Sea Okhotsk,-1.59,2010
20334,World,Millimeters,South China,-11.23,2010
20335,World,Millimeters,Southern Ocean,34.49,2010
20336,World,Millimeters,Tropics,29.61,2010
20337,World,Millimeters,World,22.36,2010
20338,World,Millimeters,Yellow Sea,-19.99,2010
20339,World,Millimeters,Baltic Sea,-21.6,2010
20340,World,Millimeters,North Sea,-52.26,2010
20341,World,Millimeters,Andaman Sea,112.15,2010
20342,World,Millimeters,Baltic Sea,-22.45,2010
20343,World,Millimeters,Persian Gulf,69.23,2010
20344,World,Millimeters,Arabian Sea,101.38,2010
20345,World,Millimeters,Atlantic Ocean,23.72,2010
20346,World,Millimeters,Bay Bengal,83.77,2010
20347,World,Millimeters,Bering Sea,10.82,2010
20348,World,Millimeters,Gulf Mexico,11.56,2010
20349,World,Millimeters,Indian Ocean,36.72,2010
20350,World,Millimeters,Indonesian,59.48,2010
20351,World,Millimeters,Mediterranean,-28.17,2010
20352,World,Millimeters,Nino,2.27,2010
20353,World,Millimeters,North Atlantic,-23.49,2010
20354,World,Millimeters,North Pacific,2.51,2010
20355,World,Millimeters,North Sea,-28.11,2010
20356,World,Millimeters,Pacific Ocean,19.36,2010
20357,World,Millimeters,Sea Japan,-37.8,2010
20358,World,Millimeters,Sea Okhotsk,18.92,2010
20359,World,Millimeters,South China,23.39,2010
20360,World,Millimeters,Southern Ocean,32.16,2010
20361,World,Millimeters,Tropics,31.95,2010
20362,World,Millimeters,World,24.94,2010
20363,World,Millimeters,Adriatic Sea,-21.77,2010
20364,World,Millimeters,Caribbean Sea,11.54,2010
20365,World,Millimeters,Yellow Sea,24.96,2010
20366,World,Millimeters,Persian Gulf,51.43,2010
20367,World,Millimeters,Baltic Sea,-32,2010
20368,World,Millimeters,Adriatic Sea,8.79,2010
20369,World,Millimeters,Andaman Sea,101.51,2010
20370,World,Millimeters,Indonesian,44.81,2010
20371,World,Millimeters,Mediterranean,-7.62,2010
20372,World,Millimeters,Nino,0.96,2010
20373,World,Millimeters,Pacific Ocean,14.2,2010
20374,World,Millimeters,Sea Japan,-37.07,2010
20375,World,Millimeters,South China,21.57,2010
20376,World,Millimeters,Arabian Sea,93.59,2010
20377,World,Millimeters,Atlantic Ocean,26.55,2010
20378,World,Millimeters,Bay Bengal,79.84,2010
20379,World,Millimeters,Bering Sea,-5.08,2010
20380,World,Millimeters,Caribbean Sea,15.22,2010
20381,World,Millimeters,Gulf Mexico,18.6,2010
20382,World,Millimeters,Indian Ocean,41.68,2010
20383,World,Millimeters,North Atlantic,-18.61,2010
20384,World,Millimeters,North Pacific,-2.83,2010
20385,World,Millimeters,North Sea,-38.66,2010
20386,World,Millimeters,Sea Okhotsk,0.81,2010
20387,World,Millimeters,Southern Ocean,32.19,2010
20388,World,Millimeters,Tropics,29.81,2010
20389,World,Millimeters,World,23.36,2010
20390,World,Millimeters,Yellow Sea,8.01,2010
20391,World,Millimeters,Baltic Sea,-74.35,2010
20392,World,Millimeters,Persian Gulf,134.33,2010
20393,World,Millimeters,Andaman Sea,71.65,2010
20394,World,Millimeters,Arabian Sea,97.48,2010
20395,World,Millimeters,Atlantic Ocean,34.12,2010
20396,World,Millimeters,Bay Bengal,67.57,2010
20397,World,Millimeters,Bering Sea,0.52,2010
20398,World,Millimeters,Caribbean Sea,55.84,2010
20399,World,Millimeters,Gulf Mexico,20.56,2010
20400,World,Millimeters,Indian Ocean,46.72,2010
20401,World,Millimeters,Indonesian,24.98,2010
20402,World,Millimeters,Mediterranean,36.63,2010
20403,World,Millimeters,Nino,0.17,2010
20404,World,Millimeters,North Atlantic,-4.89,2010
20405,World,Millimeters,North Pacific,-2.99,2010
20406,World,Millimeters,North Sea,-6.41,2010
20407,World,Millimeters,Pacific Ocean,10.96,2010
20408,World,Millimeters,Sea Japan,-2.3,2010
20409,World,Millimeters,Sea Okhotsk,7.62,2010
20410,World,Millimeters,South China,21.89,2010
20411,World,Millimeters,Southern Ocean,32.16,2010
20412,World,Millimeters,Tropics,30.05,2010
20413,World,Millimeters,World,25.14,2010
20414,World,Millimeters,Yellow Sea,-3.64,2010
20415,World,Millimeters,Adriatic Sea,79.03,2010
20416,World,Millimeters,Adriatic Sea,70.49,2010
20417,World,Millimeters,Andaman Sea,96.91,2010
20418,World,Millimeters,Arabian Sea,87.59,2010
20419,World,Millimeters,Atlantic Ocean,36.05,2010
20420,World,Millimeters,Baltic Sea,-48.2,2010
20421,World,Millimeters,Bay Bengal,53.74,2010
20422,World,Millimeters,Bering Sea,-16.78,2010
20423,World,Millimeters,Caribbean Sea,61.12,2010
20424,World,Millimeters,Gulf Mexico,26.1,2010
20425,World,Millimeters,Indian Ocean,46.18,2010
20426,World,Millimeters,Indonesian,33.11,2010
20427,World,Millimeters,Mediterranean,55.58,2010
20428,World,Millimeters,Nino,1.36,2010
20429,World,Millimeters,North Atlantic,-6.41,2010
20430,World,Millimeters,North Pacific,-9.43,2010
20431,World,Millimeters,North Sea,-13.46,2010
20432,World,Millimeters,Pacific Ocean,11.7,2010
20433,World,Millimeters,Persian Gulf,56.63,2010
20434,World,Millimeters,Sea Japan,-2.47,2010
20435,World,Millimeters,Sea Okhotsk,-14.89,2010
20436,World,Millimeters,South China,-14.23,2010
20437,World,Millimeters,Southern Ocean,35.29,2010
20438,World,Millimeters,Tropics,29.01,2010
20439,World,Millimeters,World,25.36,2010
20440,World,Millimeters,Yellow Sea,-4.19,2010
20441,World,Millimeters,Baltic Sea,38.65,2010
20442,World,Millimeters,Andaman Sea,85.95,2010
20443,World,Millimeters,Arabian Sea,81.48,2010
20444,World,Millimeters,Atlantic Ocean,31.22,2010
20445,World,Millimeters,Bay Bengal,63.17,2010
20446,World,Millimeters,Bering Sea,-11.38,2010
20447,World,Millimeters,Caribbean Sea,47.24,2010
20448,World,Millimeters,Gulf Mexico,25.36,2010
20449,World,Millimeters,Indian Ocean,44.42,2010
20450,World,Millimeters,Indonesian,16.98,2010
20451,World,Millimeters,Mediterranean,67.83,2010
20452,World,Millimeters,Nino,0.97,2010
20453,World,Millimeters,North Atlantic,0.61,2010
20454,World,Millimeters,North Pacific,4.41,2010
20455,World,Millimeters,North Sea,33.29,2010
20456,World,Millimeters,Pacific Ocean,15.56,2010
20457,World,Millimeters,Persian Gulf,45.93,2010
20458,World,Millimeters,Sea Japan,2.2,2010
20459,World,Millimeters,Sea Okhotsk,-1.28,2010
20460,World,Millimeters,South China,-20.11,2010
20461,World,Millimeters,Southern Ocean,31.56,2010
20462,World,Millimeters,Tropics,28.85,2010
20463,World,Millimeters,World,25.84,2010
20464,World,Millimeters,Yellow Sea,-8.44,2010
20465,World,Millimeters,Adriatic Sea,83.83,2010
20466,World,Millimeters,Adriatic Sea,40.79,2010
20467,World,Millimeters,Baltic Sea,50.7,2010
20468,World,Millimeters,Sea Japan,2.33,2010
20469,World,Millimeters,South China,-11.23,2010
20470,World,Millimeters,Andaman Sea,81.31,2010
20471,World,Millimeters,Arabian Sea,77.59,2010
20472,World,Millimeters,Atlantic Ocean,26.55,2010
20473,World,Millimeters,Bay Bengal,72.44,2010
20474,World,Millimeters,Bering Sea,-18.68,2010
20475,World,Millimeters,Caribbean Sea,36.22,2010
20476,World,Millimeters,Gulf Mexico,1.9,2010
20477,World,Millimeters,Indian Ocean,52.68,2010
20478,World,Millimeters,Indonesian,45.31,2010
20479,World,Millimeters,Mediterranean,42.88,2010
20480,World,Millimeters,Nino,-1.54,2010
20481,World,Millimeters,North Atlantic,-12.21,2010
20482,World,Millimeters,North Pacific,-1.53,2010
20483,World,Millimeters,North Sea,-17.26,2010
20484,World,Millimeters,Pacific Ocean,12.5,2010
20485,World,Millimeters,Persian Gulf,17.83,2010
20486,World,Millimeters,Sea Okhotsk,-9.99,2010
20487,World,Millimeters,Southern Ocean,35.09,2010
20488,World,Millimeters,Tropics,27.11,2010
20489,World,Millimeters,World,24.16,2010
20490,World,Millimeters,Yellow Sea,-28.09,2010
20491,World,Millimeters,Baltic Sea,68.85,2010
20492,World,Millimeters,Bay Bengal,61.17,2010
20493,World,Millimeters,Persian Gulf,13.23,2010
20494,World,Millimeters,Sea Okhotsk,9.72,2010
20495,World,Millimeters,Adriatic Sea,32.33,2010
20496,World,Millimeters,Andaman Sea,67.65,2010
20497,World,Millimeters,Arabian Sea,66.58,2010
20498,World,Millimeters,Atlantic Ocean,29.12,2010
20499,World,Millimeters,Bering Sea,3.12,2010
20500,World,Millimeters,Caribbean Sea,40.74,2010
20501,World,Millimeters,Gulf Mexico,48.06,2010
20502,World,Millimeters,Indian Ocean,54.42,2010
20503,World,Millimeters,Indonesian,37.78,2010
20504,World,Millimeters,Mediterranean,33.43,2010
20505,World,Millimeters,Nino,2.17,2010
20506,World,Millimeters,North Atlantic,2.71,2010
20507,World,Millimeters,North Pacific,14.71,2010
20508,World,Millimeters,North Sea,18.89,2010
20509,World,Millimeters,Pacific Ocean,13.16,2010
20510,World,Millimeters,Sea Japan,24.7,2010
20511,World,Millimeters,South China,-4.71,2010
20512,World,Millimeters,Southern Ocean,33.76,2010
20513,World,Millimeters,Tropics,27.65,2010
20514,World,Millimeters,World,26.04,2010
20515,World,Millimeters,Yellow Sea,25.46,2010
20516,World,Millimeters,Adriatic Sea,14.29,2010
20517,World,Millimeters,South China,-9.03,2010
20518,World,Millimeters,Andaman Sea,41.31,2010
20519,World,Millimeters,Arabian Sea,53.29,2010
20520,World,Millimeters,Atlantic Ocean,31.35,2010
20521,World,Millimeters,Baltic Sea,40.6,2010
20522,World,Millimeters,Bay Bengal,41.44,2010
20523,World,Millimeters,Bering Sea,-11.28,2010
20524,World,Millimeters,Caribbean Sea,32.22,2010
20525,World,Millimeters,Gulf Mexico,39.4,2010
20526,World,Millimeters,Indian Ocean,49.88,2010
20527,World,Millimeters,Indonesian,66.11,2010
20528,World,Millimeters,Mediterranean,9.78,2010
20529,World,Millimeters,Nino,2.46,2010
20530,World,Millimeters,North Atlantic,0.69,2010
20531,World,Millimeters,North Pacific,6.97,2010
20532,World,Millimeters,North Sea,27.14,2010
20533,World,Millimeters,Pacific Ocean,9.7,2010
20534,World,Millimeters,Persian Gulf,80.13,2010
20535,World,Millimeters,Sea Japan,7.53,2010
20536,World,Millimeters,Sea Okhotsk,4.11,2010
20537,World,Millimeters,Southern Ocean,32.09,2010
20538,World,Millimeters,Tropics,25.11,2010
20539,World,Millimeters,World,23.26,2010
20540,World,Millimeters,Yellow Sea,-10.39,2010
20541,World,Millimeters,Andaman Sea,63.75,2010
20542,World,Millimeters,Baltic Sea,58.55,2010
20543,World,Millimeters,North Sea,3.69,2010
20544,World,Millimeters,Persian Gulf,16.93,2010
20545,World,Millimeters,Sea Okhotsk,30.52,2010
20546,World,Millimeters,Adriatic Sea,26.93,2010
20547,World,Millimeters,Arabian Sea,34.08,2010
20548,World,Millimeters,Atlantic Ocean,30.32,2010
20549,World,Millimeters,Bay Bengal,36.07,2010
20550,World,Millimeters,Bering Sea,31.02,2010
20551,World,Millimeters,Caribbean Sea,60.44,2010
20552,World,Millimeters,Gulf Mexico,65.36,2010
20553,World,Millimeters,Indian Ocean,33.62,2010
20554,World,Millimeters,Indonesian,49.38,2010
20555,World,Millimeters,Mediterranean,26.63,2010
20556,World,Millimeters,Nino,4.87,2010
20557,World,Millimeters,North Atlantic,16.41,2010
20558,World,Millimeters,North Pacific,31.91,2010
20559,World,Millimeters,Pacific Ocean,19.66,2010
20560,World,Millimeters,Sea Japan,41,2010
20561,World,Millimeters,South China,21.39,2010
20562,World,Millimeters,Southern Ocean,20.16,2010
20563,World,Millimeters,Tropics,30.05,2010
20564,World,Millimeters,World,26.44,2010
20565,World,Millimeters,Yellow Sea,49.86,2010
20566,World,Millimeters,Adriatic Sea,6.69,2010
20567,World,Millimeters,Bay Bengal,35.34,2010
20568,World,Millimeters,South China,15.07,2010
20569,World,Millimeters,Andaman Sea,75.21,2010
20570,World,Millimeters,Arabian Sea,31.99,2010
20571,World,Millimeters,Atlantic Ocean,26.65,2010
20572,World,Millimeters,Baltic Sea,8.2,2010
20573,World,Millimeters,Bering Sea,31.32,2010
20574,World,Millimeters,Caribbean Sea,49.32,2010
20575,World,Millimeters,Gulf Mexico,36.6,2010
20576,World,Millimeters,Indian Ocean,26.18,2010
20577,World,Millimeters,Indonesian,64.01,2010
20578,World,Millimeters,Mediterranean,14.68,2010
20579,World,Millimeters,Nino,5.66,2010
20580,World,Millimeters,North Atlantic,19.69,2010
20581,World,Millimeters,North Pacific,33.07,2010
20582,World,Millimeters,North Sea,-27.66,2010
20583,World,Millimeters,Pacific Ocean,23,2010
20584,World,Millimeters,Persian Gulf,38.93,2010
20585,World,Millimeters,Sea Japan,67.83,2010
20586,World,Millimeters,Sea Okhotsk,26.01,2010
20587,World,Millimeters,Southern Ocean,18.99,2010
20588,World,Millimeters,Tropics,29.31,2010
20589,World,Millimeters,World,25.66,2010
20590,World,Millimeters,Yellow Sea,62.51,2010
20591,World,Millimeters,Andaman Sea,65.55,2010
20592,World,Millimeters,Baltic Sea,-7.35,2010
20593,World,Millimeters,Bay Bengal,41.97,2010
20594,World,Millimeters,North Sea,-45.51,2010
20595,World,Millimeters,Persian Gulf,77.93,2010
20596,World,Millimeters,Sea Okhotsk,39.52,2010
20597,World,Millimeters,Arabian Sea,33.68,2010
20598,World,Millimeters,Atlantic Ocean,20.32,2010
20599,World,Millimeters,Bering Sea,15.62,2010
20600,World,Millimeters,Caribbean Sea,47.84,2010
20601,World,Millimeters,Gulf Mexico,68.86,2010
20602,World,Millimeters,Indian Ocean,35.12,2010
20603,World,Millimeters,Indonesian,44.18,2010
20604,World,Millimeters,Mediterranean,35.23,2010
20605,World,Millimeters,Nino,5.17,2010
20606,World,Millimeters,North Atlantic,19.41,2010
20607,World,Millimeters,North Pacific,43.81,2010
20608,World,Millimeters,Pacific Ocean,26.16,2010
20609,World,Millimeters,Sea Japan,83,2010
20610,World,Millimeters,South China,53.59,2010
20611,World,Millimeters,Southern Ocean,21.56,2010
20612,World,Millimeters,Tropics,30.05,2010
20613,World,Millimeters,World,27.94,2010
20614,World,Millimeters,Yellow Sea,76.16,2010
20615,World,Millimeters,Persian Gulf,84.83,2010
20616,World,Millimeters,Adriatic Sea,60.33,2010
20617,World,Millimeters,Arabian Sea,21.49,2010
20618,World,Millimeters,Mediterranean,36.18,2010
20619,World,Millimeters,Adriatic Sea,18.59,2010
20620,World,Millimeters,Baltic Sea,-20.5,2010
20621,World,Millimeters,Bay Bengal,71.24,2010
20622,World,Millimeters,Gulf Mexico,41.9,2010
20623,World,Millimeters,Indian Ocean,39.78,2010
20624,World,Millimeters,Indonesian,42.11,2010
20625,World,Millimeters,Nino,3.06,2010
20626,World,Millimeters,North Pacific,39.67,2010
20627,World,Millimeters,Pacific Ocean,25.6,2010
20628,World,Millimeters,Sea Japan,80.63,2010
20629,World,Millimeters,Sea Okhotsk,4.31,2010
20630,World,Millimeters,South China,61.77,2010
20631,World,Millimeters,Southern Ocean,21.09,2010
20632,World,Millimeters,Tropics,29.91,2010
20633,World,Millimeters,World,26.66,2010
20634,World,Millimeters,Yellow Sea,87.61,2010
20635,World,Millimeters,Andaman Sea,104.31,2010
20636,World,Millimeters,Atlantic Ocean,16.45,2010
20637,World,Millimeters,Bering Sea,13.02,2010
20638,World,Millimeters,Caribbean Sea,49.32,2010
20639,World,Millimeters,North Atlantic,14.19,2010
20640,World,Millimeters,North Sea,-1.06,2010
20641,World,Millimeters,Andaman Sea,101.95,2010
20642,World,Millimeters,Baltic Sea,5.75,2010
20643,World,Millimeters,Bay Bengal,65.37,2010
20644,World,Millimeters,Mediterranean,47.13,2010
20645,World,Millimeters,North Sea,-26.51,2010
20646,World,Millimeters,Persian Gulf,62.33,2010
20647,World,Millimeters,Sea Japan,81.3,2010
20648,World,Millimeters,Sea Okhotsk,-4.78,2010
20649,World,Millimeters,Arabian Sea,21.28,2010
20650,World,Millimeters,Atlantic Ocean,16.32,2010
20651,World,Millimeters,Bering Sea,13.02,2010
20652,World,Millimeters,Caribbean Sea,41.54,2010
20653,World,Millimeters,Gulf Mexico,46.16,2010
20654,World,Millimeters,Indian Ocean,40.12,2010
20655,World,Millimeters,Indonesian,43.38,2010
20656,World,Millimeters,Nino,-0.33,2010
20657,World,Millimeters,North Atlantic,18.71,2010
20658,World,Millimeters,North Pacific,50.61,2010
20659,World,Millimeters,Pacific Ocean,25.76,2010
20660,World,Millimeters,South China,31.59,2010
20661,World,Millimeters,Southern Ocean,21.96,2010
20662,World,Millimeters,Tropics,27.65,2010
20663,World,Millimeters,World,27.04,2010
20664,World,Millimeters,Yellow Sea,79.36,2010
20665,World,Millimeters,Adriatic Sea,9.43,2010
20666,World,Millimeters,Arabian Sea,0.89,2010
20667,World,Millimeters,Baltic Sea,43.3,2010
20668,World,Millimeters,Bay Bengal,74.94,2010
20669,World,Millimeters,Gulf Mexico,57.9,2010
20670,World,Millimeters,Indonesian,42.21,2010
20671,World,Millimeters,Mediterranean,40.78,2010
20672,World,Millimeters,Persian Gulf,51.03,2010
20673,World,Millimeters,South China,20.97,2010
20674,World,Millimeters,Adriatic Sea,6.69,2010
20675,World,Millimeters,Andaman Sea,82.41,2010
20676,World,Millimeters,Atlantic Ocean,22.45,2010
20677,World,Millimeters,Bering Sea,8.92,2010
20678,World,Millimeters,Caribbean Sea,61.82,2010
20679,World,Millimeters,Indian Ocean,38.78,2010
20680,World,Millimeters,Nino,1.76,2010
20681,World,Millimeters,North Atlantic,21.99,2010
20682,World,Millimeters,North Pacific,51.47,2010
20683,World,Millimeters,North Sea,-28.96,2010
20684,World,Millimeters,Pacific Ocean,25.3,2010
20685,World,Millimeters,Sea Japan,81.33,2010
20686,World,Millimeters,Sea Okhotsk,-7.39,2010
20687,World,Millimeters,Southern Ocean,21.19,2010
